code,name,strategy,resonance_count,action_guide,strategy_list
600577,精达股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600586,金晶科技,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600590,泰豪科技,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600602,云赛智联,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600604,市北高新,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600610,中毅达,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600615,鑫源智造,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600620,天宸股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600629,华建集团,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600635,大众公用,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600637,东方明珠,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600641,万业企业,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600658,电子城,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600671,天目药业,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600676,交运股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600698,湖南天雁,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600703,三安光电,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600707,彩虹股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600719,大连热电,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600721,百花医药,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600736,苏州高新,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600783,鲁信创投,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600810,神马股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600819,耀皮玻璃,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600830,香溢融通,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600839,四川长虹,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600847,万里股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600877,电科芯片,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600889,南京化纤,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600909,华安证券,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600955,维远股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600958,东方证券,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600965,福成股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600966,博汇纸业,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
600967,内蒙一机,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600970,中材国际,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
600973,宝胜股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
601003,柳钢股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601026,道生天合,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601038,一拖股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601061,中信金属,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
601121,宝地矿业,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601177,杭齿前进,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601212,白银有色,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
601512,中新集团,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601528,瑞丰银行,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601577,长沙银行,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
601600,中国铝业,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
601700,风范股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
601777,千里科技,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601789,宁波建工,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601882,海天精工,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601939,建设银行,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601968,宝钢包装,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
601969,海南矿业,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603002,宏昌电子,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603015,弘讯科技,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603017,中衡设计,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603020,爱普股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603027,千禾味业,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603038,华立股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603045,福达合金,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603070,万控智造,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603073,彩蝶实业,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603086,先达股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603093,南华期货,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603110,东方材料,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603112,华翔股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603118,共进股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603123,翠微股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603138,海量数据,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603158,腾龙股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603166,福达股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603172,万丰股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603178,圣龙股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603187,海容冷链,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603201,XD常润股,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603218,日月股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603219,富佳股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603276,恒兴新材,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603278,大业股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603279,景津装备,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603282,亚光股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603289,泰瑞机器,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603305,旭升集团,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603311,金海高科,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603320,迪贝电气,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603328,依顿电子,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603339,四方科技,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603359,东珠生态,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603390,通达电气,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603458,勘设股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603477,巨星农牧,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603527,众源新材,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603588,高能环境,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603626,科森科技,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603660,苏州科达,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603668,天马科技,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603680,今创集团,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603682,锦和商管,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603708,家家悦,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603712,七一二,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603730,岱美股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603778,国晟科技,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603788,宁波高发,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603809,豪能股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603876,鼎胜新材,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603878,武进不锈,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603898,好莱客,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603915,国茂股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603917,合力科技,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603918,金桥信息,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603922,金鸿顺,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603936,博敏电子,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
603937,丽岛新材,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603949,雪龙集团,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603960,克来机电,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603980,吉华集团,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
603989,艾华集团,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
605001,威奥股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
605006,山东玻纤,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
605018,长华集团,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
605055,迎丰股份,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
605069,正和生态,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
605166,聚合顺,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
605183,确成股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
605189,富春染织,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
605208,永茂泰,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
605228,神通科技,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
605500,森林包装,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688009,中国通号,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688021,奥福科技,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688026,洁特生物,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688030,山石网科,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688033,天宜新材,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
688038,中科通达,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688046,药康生物,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688096,京源环保,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688119,中钢洛耐,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
688176,亚虹医药,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
688201,信安世纪,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688203,海正生材,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688219,会通股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688225,亚信安全,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688277,天智航,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688306,均普智能,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688355,明志科技,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688387,信科移动,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
688479,友车科技,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688485,九州一轨,['macd_water'],1,[macd_water]: 【强势位】水上金叉/红柱放大。代表多头趋势延续。若股价贴近20日线可回吸，跌破20日线或MACD死叉离场。,macd_water
688512,慧智微,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688529,豪森智能,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688530,欧莱新材,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688556,高测股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688571,杭华股份,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688590,新致软件,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
688609,九联科技,['golden_pit'],1,[golden_pit]: 【底部位】黄金坑企稳。属于左侧交易，适合潜伏。今日放量阳线确认坑底，跌破坑底最低价止损。,golden_pit
